scenario_key,scenario_order,scenario_label,security_layer,run_index,source_file,scenario,run_id,run_number,commit_sha,step_name,start_timestamp,end_timestamp,duration_seconds,status,is_workflow_total,is_security_step,is_deploy_step,is_valid_execution
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,kubernetes_smoke_test,2026-06-04T18:53:45Z,2026-06-04T18:53:50Z,5,success,False,False,True,True
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sca_fs,2026-06-04T18:52:13Z,2026-06-04T18:52:13Z,0,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sca_image,2026-06-04T18:52:13Z,2026-06-04T18:52:14Z,1,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sca_total,2026-06-04T18:52:13Z,2026-06-04T18:52:14Z,1,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sonarqube_sast,2026-06-04T18:51:40Z,2026-06-04T18:51:56Z,16,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,unit_tests,2026-06-04T18:51:38Z,2026-06-04T18:51:40Z,2,success,False,False,False,True
c3,3,C3 - SAST + SCA,sast_sca,4,analysis/raw/c3/timing/c3_run_4.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,workflow_total,2026-06-04T18:51:38Z,2026-06-04T18:53:50Z,132,success,True,False,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,docker_build,2026-06-04T19:02:31Z,2026-06-04T19:02:34Z,3,success,False,False,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,install_dependencies,2026-06-04T19:02:15Z,2026-06-04T19:02:16Z,1,success,False,False,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,kubernetes_deploy,2026-06-04T19:03:40Z,2026-06-04T19:04:17Z,37,success,False,False,True,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,kubernetes_smoke_test,2026-06-04T19:04:17Z,2026-06-04T19:04:22Z,5,success,False,False,True,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sca_fs,2026-06-04T19:02:43Z,2026-06-04T19:02:43Z,0,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sca_image,2026-06-04T19:02:43Z,2026-06-04T19:02:43Z,0,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sca_total,2026-06-04T19:02:43Z,2026-06-04T19:02:43Z,0,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,sonarqube_sast,2026-06-04T19:02:17Z,2026-06-04T19:02:31Z,14,success,False,True,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,unit_tests,2026-06-04T19:02:16Z,2026-06-04T19:02:17Z,1,success,False,False,False,True
c3,3,C3 - SAST + SCA,sast_sca,5,analysis/raw/c3/timing/c3_run_5.csv,C3-sast-sca,26970627192,3,514ba44165c97f2eacb9e6d6dc5cadaa5ab007f5,workflow_total,2026-06-04T19:02:15Z,2026-06-04T19:04:22Z,127,success,True,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_health_check,2026-06-05T18:57:09Z,2026-06-05T18:57:09Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_zap_baseline,2026-06-05T18:57:09Z,2026-06-05T19:00:26Z,197,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,docker_build,2026-06-05T18:55:32Z,2026-06-05T18:55:36Z,4,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,install_dependencies,2026-06-05T18:55:17Z,2026-06-05T18:55:18Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_deploy,2026-06-05T18:56:26Z,2026-06-05T18:56:59Z,33,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_smoke_test,2026-06-05T18:56:59Z,2026-06-05T18:57:04Z,5,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_fs,2026-06-05T18:55:45Z,2026-06-05T18:55:45Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_image,2026-06-05T18:55:45Z,2026-06-05T18:55:45Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_total,2026-06-05T18:55:45Z,2026-06-05T18:55:46Z,1,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sonarqube_sast,2026-06-05T18:55:19Z,2026-06-05T18:55:32Z,13,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,unit_tests,2026-06-05T18:55:18Z,2026-06-05T18:55:19Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,1,analysis/raw/c4/timing/c4_run_1.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,workflow_total,2026-06-05T18:55:17Z,2026-06-05T19:00:26Z,309,success,True,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_health_check,2026-06-05T20:03:25Z,2026-06-05T20:03:25Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_zap_baseline,2026-06-05T20:03:25Z,2026-06-05T20:04:18Z,53,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,docker_build,2026-06-05T20:01:08Z,2026-06-05T20:01:12Z,4,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,install_dependencies,2026-06-05T20:00:51Z,2026-06-05T20:00:52Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_deploy,2026-06-05T20:01:59Z,2026-06-05T20:03:14Z,75,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_smoke_test,2026-06-05T20:03:14Z,2026-06-05T20:03:19Z,5,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_fs,2026-06-05T20:01:20Z,2026-06-05T20:01:20Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_image,2026-06-05T20:01:20Z,2026-06-05T20:01:20Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_total,2026-06-05T20:01:20Z,2026-06-05T20:01:20Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sonarqube_sast,2026-06-05T20:00:53Z,2026-06-05T20:01:08Z,15,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,unit_tests,2026-06-05T20:00:52Z,2026-06-05T20:00:53Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,2,analysis/raw/c4/timing/c4_run_2.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,workflow_total,2026-06-05T20:00:51Z,2026-06-05T20:04:18Z,207,success,True,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_health_check,2026-06-05T22:14:37Z,2026-06-05T22:14:37Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_zap_baseline,2026-06-05T22:14:37Z,2026-06-05T22:15:50Z,73,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,docker_build,2026-06-05T22:12:00Z,2026-06-05T22:12:05Z,5,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,install_dependencies,2026-06-05T22:11:23Z,2026-06-05T22:11:25Z,2,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_deploy,2026-06-05T22:13:35Z,2026-06-05T22:14:25Z,50,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_smoke_test,2026-06-05T22:14:26Z,2026-06-05T22:14:32Z,6,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_fs,2026-06-05T22:12:15Z,2026-06-05T22:12:15Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_image,2026-06-05T22:12:15Z,2026-06-05T22:12:15Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_total,2026-06-05T22:12:15Z,2026-06-05T22:12:16Z,1,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sonarqube_sast,2026-06-05T22:11:26Z,2026-06-05T22:12:00Z,34,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,unit_tests,2026-06-05T22:11:25Z,2026-06-05T22:11:26Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,3,analysis/raw/c4/timing/c4_run_3.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,workflow_total,2026-06-05T22:11:23Z,2026-06-05T22:15:51Z,268,success,True,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_health_check,2026-06-05T22:22:45Z,2026-06-05T22:22:45Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_zap_baseline,2026-06-05T22:22:45Z,2026-06-05T22:23:49Z,64,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,docker_build,2026-06-05T22:21:05Z,2026-06-05T22:21:08Z,3,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,install_dependencies,2026-06-05T22:20:32Z,2026-06-05T22:20:33Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_deploy,2026-06-05T22:21:52Z,2026-06-05T22:22:35Z,43,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_smoke_test,2026-06-05T22:22:35Z,2026-06-05T22:22:40Z,5,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_fs,2026-06-05T22:21:16Z,2026-06-05T22:21:17Z,1,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_image,2026-06-05T22:21:17Z,2026-06-05T22:21:17Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_total,2026-06-05T22:21:16Z,2026-06-05T22:21:17Z,1,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sonarqube_sast,2026-06-05T22:20:34Z,2026-06-05T22:21:05Z,31,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,unit_tests,2026-06-05T22:20:33Z,2026-06-05T22:20:34Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,4,analysis/raw/c4/timing/c4_run_4.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,workflow_total,2026-06-05T22:20:32Z,2026-06-05T22:23:49Z,197,success,True,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_health_check,2026-06-05T22:41:11Z,2026-06-05T22:41:11Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,dast_zap_baseline,2026-06-05T22:41:11Z,2026-06-05T22:42:14Z,63,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,docker_build,2026-06-05T22:39:27Z,2026-06-05T22:39:33Z,6,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,install_dependencies,2026-06-05T22:38:53Z,2026-06-05T22:38:54Z,1,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_deploy,2026-06-05T22:40:20Z,2026-06-05T22:41:01Z,41,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,kubernetes_smoke_test,2026-06-05T22:41:01Z,2026-06-05T22:41:06Z,5,success,False,False,True,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_fs,2026-06-05T22:39:42Z,2026-06-05T22:39:42Z,0,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_image,2026-06-05T22:39:42Z,2026-06-05T22:39:43Z,1,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sca_total,2026-06-05T22:39:42Z,2026-06-05T22:39:43Z,1,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,sonarqube_sast,2026-06-05T22:38:56Z,2026-06-05T22:39:27Z,31,success,False,True,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,unit_tests,2026-06-05T22:38:54Z,2026-06-05T22:38:56Z,2,success,False,False,False,True
c4,4,C4 - SAST + SCA + DAST,sast_sca_dast,5,analysis/raw/c4/timing/c4_run_5.csv,C4-sast-sca-dast,27032348361,2,a324e89326fddb6405018d1d39edf41d3480581d,workflow_total,2026-06-05T22:38:53Z,2026-06-05T22:42:15Z,202,success,True,False,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,dast_health_check,2026-06-09T18:37:25Z,2026-06-09T18:37:25Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,dast_zap_baseline,2026-06-09T18:37:25Z,2026-06-09T18:38:09Z,44,success,False,True,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,docker_build,2026-06-09T18:35:36Z,2026-06-09T18:35:41Z,5,success,False,False,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,install_dependencies,2026-06-09T18:35:18Z,2026-06-09T18:35:18Z,0,success,False,False,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,kubernetes_deploy,2026-06-09T18:36:36Z,2026-06-09T18:37:15Z,39,success,False,False,True,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,kubernetes_smoke_test,2026-06-09T18:37:15Z,2026-06-09T18:37:20Z,5,success,False,False,True,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,sca_fs,2026-06-09T18:35:52Z,2026-06-09T18:35:52Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,sca_image,2026-06-09T18:35:52Z,2026-06-09T18:35:53Z,1,success,False,True,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,sca_total,2026-06-09T18:35:52Z,2026-06-09T18:35:53Z,1,success,False,True,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,sonarqube_sast,2026-06-09T18:35:20Z,2026-06-09T18:35:36Z,16,success,False,True,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,unit_tests,2026-06-09T18:35:18Z,2026-06-09T18:35:20Z,2,success,False,False,False,True
c5,5,C5 - Optimized,optimized,1,analysis/raw/c5/timing/c5_run_1.csv,C5-optimized,27225101617,1,5fb08dc42e47e9107c6d537fd0356c9099e8ebbb,workflow_total,2026-06-09T18:35:17Z,2026-06-09T18:38:09Z,172,success,True,False,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_health_check,2026-06-09T19:56:32Z,2026-06-09T19:56:32Z,0,success,False,True,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,dast_zap_baseline,2026-06-09T19:56:32Z,2026-06-09T19:57:51Z,79,success,False,True,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,docker_build,2026-06-09T19:54:10Z,2026-06-09T19:54:12Z,2,success,False,False,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,install_dependencies,2026-06-09T19:53:56Z,2026-06-09T19:53:57Z,1,success,False,False,False,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_deploy,2026-06-09T19:55:44Z,2026-06-09T19:56:21Z,37,success,False,False,True,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,kubernetes_smoke_test,2026-06-09T19:56:21Z,2026-06-09T19:56:27Z,6,success,False,False,True,True
c5,5,C5 - Optimized,optimized,2,analysis/raw/c5/timing/c5_run_2.csv,C5-optimized,27229813861,2,ce728e75994d8f32aeafaef2d7b70eea8e0b6b4b,sca_fs,2026-06-09T19:55:06Z,2026-06-09T19:55:07Z,1,success,False,True,False,True
